Row,PAamp,PBamp,PCamp,PDamp,PFamp,PAr10,PAr20,PAr30,PAr40,PAr50,PAr60,PAr70,PAr80,PAr90,PAr95,PAr100,PAf95,PAf90,PAf80,PAf40,PAf20,PBr10,PBr20,PBr30,PBr40,PBr50,PBr60,PBr70,PBr80,PBr90,PBr95,PBr100,PBf95,PBf90,PBf80,PBf40,PBf20,PCr10,PCr20,PCr30,PCr40,PCr50,PCr60,PCr70,PCr80,PCr90,PCr95,PCr100,PCf95,PCf90,PCf80,PCf40,PCf20,PDr10,PDr20,PDr30,PDr40,PDr50,PDr60,PDr70,PDr80,PDr90,PDr95,PDr100,PDf95,PDf90,PDf80,PDf40,PDf20,PFr10,PFr20,PFr30,PFr40,PFr50,PFr60,PFr70,PFr80,PFr90,PFr95,PFr100,PFf95,PFf90,PFf80,PFf40,PFf20,y
29978,3.93e-07,4.481e-07,1.896e-07,3.552e-07,2.095e-07,-3.99e-06,0,3.329e-06,6.486e-06,9.734e-06,1.332e-05,1.766e-05,2.37e-05,3.419e-05,4.213e-05,6.458e-05,8.325e-05,9.323e-05,0.0001131,0.0002829,0.0004863,-8.59e-06,-4.19e-06,-2.88e-07,3.742e-06,8.245e-06,1.358e-05,2.02e-05,2.842e-05,3.96e-05,4.863e-05,6.858e-05,0.0001158,0.0001412,0.0001863,0.0004312,0.000668,4.701e-05,5.96e-05,6.771e-05,7.659e-05,8.839e-05,9.973e-05,0.0001155,0.000131,0.0001674,0.0001786,0.0002509,0.000279,0.0003273,0.0003815,0.000672,0.0009333,5.486e-07,5.672e-06,9.906e-06,1.392e-05,1.811e-05,2.274e-05,2.81e-05,3.473e-05,4.407e-05,5.092e-05,7.578e-05,0.0001072,0.0001242,0.0001634,0.0003874,0.0006317,2.484e-05,3.652e-05,4.482e-05,5.229e-05,6.094e-05,7.07e-05,8.056e-05,9.509e-05,0.0001153,0.0001317,0.0001645,0.0002353,0.000271,0.0003171,0.0005806,0.0008286,-41.9
30165,4.329e-07,4.133e-07,1.881e-07,2.933e-07,2.14e-07,-3.98e-06,0,3.425e-06,6.755e-06,1.022e-05,1.406e-05,1.864e-05,2.492e-05,3.522e-05,4.317e-05,6.486e-05,9.174e-05,0.0001072,0.0001351,0.000294,0.0005045,-1.55e-06,3.119e-06,7.197e-06,1.129e-05,1.567e-05,2.047e-05,2.61e-05,3.339e-05,4.355e-05,5.158e-05,7.686e-05,0.0001228,0.0001496,0.0002025,0.0004607,0.0007276,3.542e-05,5.018e-05,5.852e-05,6.654e-05,7.731e-05,9.089e-05,0.0001048,0.0001256,0.0001486,0.0001697,0.0002024,0.0002375,0.0002973,0.0003612,0.0006468,0.0008997,4.05e-06,9.187e-06,1.34e-05,1.74e-05,2.152e-05,2.603e-05,3.13e-05,3.819e-05,4.839e-05,5.601e-05,8.566e-05,0.000127,0.0001526,0.0001985,0.0004639,0.0007322,2.488e-05,3.273e-05,4.003e-05,4.765e-05,5.585e-05,6.58e-05,7.669e-05,9.027e-05,0.0001086,0.0001264,0.0001808,0.0002221,0.0002608,0.0003119,0.0005846,0.0008584,-41.9
30176,4.024e-07,4.4e-07,1.834e-07,3.455e-07,2.071e-07,-4.13e-06,0,3.414e-06,6.655e-06,1e-05,1.374e-05,1.841e-05,2.508e-05,3.616e-05,4.523e-05,6.559e-05,9.12e-05,0.000102,0.0001215,0.0002957,0.0005009,-1.08e-05,-6.21e-06,-1.71e-06,3.105e-06,8.512e-06,1.469e-05,2.233e-05,3.149e-05,4.318e-05,5.218e-05,7.279e-05,0.0001227,0.0001496,0.0001993,0.0004492,0.0006953,4.272e-05,5.739e-05,6.63e-05,7.801e-05,9.01e-05,0.0001017,0.0001114,0.0001267,0.0001491,0.000177,0.0002143,0.000285,0.0003194,0.0003728,0.0006735,0.0009527,-2e-06,3.464e-06,8.083e-06,1.258e-05,1.723e-05,2.226e-05,2.819e-05,3.581e-05,4.709e-05,5.597e-05,8.239e-05,0.0001169,0.0001373,0.0001767,0.0004185,0.0006599,2.587e-05,3.553e-05,4.508e-05,5.418e-05,6.285e-05,7.257e-05,8.469e-05,9.881e-05,0.0001194,0.0001323,0.0001839,0.0002348,0.0002628,0.0003197,0.0005862,0.0008603,-41.9
30519,4.172e-07,4.962e-07,2.07e-07,3.994e-07,2.312e-07,-3.99e-06,0,3.27e-06,6.358e-06,9.536e-06,1.306e-05,1.735e-05,2.34e-05,3.437e-05,4.401e-05,6.523e-05,8.653e-05,9.655e-05,0.0001138,0.0002837,0.0005007,-1.09e-05,-6.54e-06,-2.45e-06,1.81e-06,6.525e-06,1.216e-05,1.929e-05,2.798e-05,4.046e-05,4.92e-05,7.243e-05,0.0001091,0.0001291,0.0001771,0.000418,0.000668,4.179e-05,5.58e-05,6.544e-05,7.539e-05,8.959e-05,0.0001019,0.0001145,0.0001304,0.000154,0.0001868,0.0002236,0.0002843,0.0003159,0.0003691,0.0006469,0.0009014,-2.52e-06,2.794e-06,7.171e-06,1.125e-05,1.541e-05,1.996e-05,2.524e-05,3.194e-05,4.16e-05,4.919e-05,7.563e-05,0.000108,0.0001254,0.0001625,0.0003856,0.0006304,2.41e-05,3.387e-05,4.216e-05,4.978e-05,5.826e-05,6.804e-05,7.962e-05,9.544e-05,0.0001114,0.0001259,0.0001748,0.0002306,0.0002693,0.0003245,0.0005875,0.0008717,-41.9
30568,4.127e-07,4.808e-07,2.002e-07,3.801e-07,2.216e-07,-4.15e-06,0,3.405e-06,6.582e-06,9.787e-06,1.33e-05,1.766e-05,2.389e-05,3.485e-05,4.465e-05,6.45e-05,8.572e-05,9.674e-05,0.0001152,0.0002856,0.0004809,-1.01e-05,-5.72e-06,-1.78e-06,2.384e-06,7.264e-06,1.298e-05,1.965e-05,2.855e-05,4.051e-05,4.844e-05,7.41e-05,0.0001065,0.0001273,0.0001778,0.0004129,0.0006598,4.526e-05,5.54e-05,6.685e-05,7.721e-05,8.91e-05,0.0001005,0.0001151,0.0001344,0.0001512,0.0001705,0.0002141,0.0002844,0.0003113,0.0003803,0.0006357,0.0009408,-1.58e-06,3.891e-06,8.305e-06,1.249e-05,1.68e-05,2.144e-05,2.677e-05,3.344e-05,4.361e-05,5.152e-05,7.65e-05,0.0001092,0.0001285,0.0001635,0.0003859,0.0006258,2.525e-05,3.476e-05,4.325e-05,5.209e-05,6.103e-05,6.994e-05,8.111e-05,9.578e-05,0.000117,0.0001316,0.0001701,0.0002319,0.0002676,0.0003132,0.0005829,0.0008467,-41.9
30664,5.086e-07,5.844e-07,2.591e-07,4.7e-07,2.893e-07,-4.2e-06,0,3.565e-06,7.024e-06,1.068e-05,1.493e-05,2.052e-05,2.927e-05,4.274e-05,5.198e-05,7.506e-05,0.0001066,0.0001189,0.0001391,0.0003129,0.0005316,-8.19e-06,-3.54e-06,8.362e-07,5.629e-06,1.104e-05,1.701e-05,2.43e-05,3.368e-05,4.661e-05,5.542e-05,7.826e-05,0.0001194,0.0001423,0.0001973,0.0004397,0.0006891,4.396e-05,5.49e-05,6.623e-05,7.598e-05,8.489e-05,9.828e-05,0.0001128,0.0001275,0.0001555,0.0001745,0.0002022,0.0003,0.0003273,0.0003828,0.0006692,0.0009861,8.985e-08,5.317e-06,9.71e-06,1.386e-05,1.81e-05,2.271e-05,2.814e-05,3.531e-05,4.597e-05,5.458e-05,8.146e-05,0.0001195,0.0001385,0.0001778,0.0004114,0.0006647,2.594e-05,3.528e-05,4.313e-05,5.087e-05,5.945e-05,6.889e-05,7.985e-05,9.527e-05,0.000115,0.0001305,0.0001686,0.0002388,0.0002632,0.0003188,0.0005886,0.0008633,-41.9
30767,4.293e-07,3.937e-07,1.691e-07,2.69e-07,1.784e-07,-4.46e-06,0,3.857e-06,7.719e-06,1.195e-05,1.696e-05,2.328e-05,3.285e-05,4.881e-05,5.897e-05,8.351e-05,0.0001125,0.0001263,0.0001513,0.00032,0.0005171,-7.83e-06,-2.64e-06,2.353e-06,7.882e-06,1.411e-05,2.078e-05,2.777e-05,3.609e-05,4.801e-05,5.694e-05,8.591e-05,0.0001266,0.000159,0.0002098,0.0004658,0.0006971,4.678e-05,5.76e-05,7.044e-05,7.942e-05,9.258e-05,0.0001043,0.000117,0.0001316,0.0001623,0.0001992,0.0002163,0.0002879,0.0003184,0.0003636,0.0006332,0.0008645,1.557e-06,7.579e-06,1.269e-05,1.747e-05,2.247e-05,2.828e-05,3.522e-05,4.349e-05,5.657e-05,6.703e-05,0.0001003,0.0001401,0.0001649,0.0002144,0.000474,0.0007275,3.169e-05,4.211e-05,5.083e-05,6.024e-05,6.939e-05,8.008e-05,9.183e-05,0.0001068,0.0001284,0.0001459,0.0002091,0.0002482,0.0002795,0.0003308,0.0005802,0.0007975,-41.9
30834,4.245e-07,4.641e-07,1.984e-07,3.652e-07,2.202e-07,-4.09e-06,0,3.411e-06,6.663e-06,1.006e-05,1.4e-05,1.895e-05,2.584e-05,3.697e-05,4.636e-05,6.701e-05,9.51e-05,0.0001059,0.0001258,0.0002876,0.0004986,-9.38e-06,-4.57e-06,-2.1e-07,4.473e-06,9.863e-06,1.586e-05,2.299e-05,3.116e-05,4.232e-05,5.065e-05,7.821e-05,0.0001204,0.0001478,0.0001959,0.0004419,0.0006884,4.877e-05,5.777e-05,6.682e-05,7.893e-05,8.676e-05,9.715e-05,0.0001148,0.0001336,0.0001553,0.0001767,0.0002078,0.000298,0.0003233,0.0003802,0.0006453,0.0009444,-9.42e-08,5.386e-06,9.968e-06,1.433e-05,1.881e-05,2.366e-05,2.921e-05,3.62e-05,4.668e-05,5.557e-05,7.901e-05,0.0001169,0.0001366,0.0001749,0.0004104,0.000652,2.579e-05,3.582e-05,4.488e-05,5.386e-05,6.272e-05,7.266e-05,8.315e-05,9.67e-05,0.0001158,0.0001305,0.0001622,0.0002343,0.0002624,0.0003193,0.0005908,0.0008383,-41.9
30888,3.749e-07,4.125e-07,1.687e-07,3.212e-07,1.902e-07,-4.16e-06,0,3.389e-06,6.545e-06,9.768e-06,1.333e-05,1.76e-05,2.337e-05,3.335e-05,4.203e-05,6.456e-05,8.789e-05,9.713e-05,0.000115,0.0002824,0.0004831,-9.87e-06,-5.57e-06,-1.56e-06,2.84e-06,8.005e-06,1.403e-05,2.063e-05,2.938e-05,4.108e-05,4.945e-05,7.416e-05,0.0001144,0.0001413,0.0001887,0.0004363,0.0006716,4.499e-05,5.517e-05,6.707e-05,7.872e-05,8.857e-05,0.0001019,0.0001163,0.0001338,0.0001611,0.0002265,0.0002397,0.0002685,0.0003141,0.0003778,0.000649,0.0008969,-9.44e-07,4.402e-06,8.929e-06,1.328e-05,1.774e-05,2.251e-05,2.793e-05,3.486e-05,4.516e-05,5.35e-05,7.896e-05,0.0001138,0.0001327,0.0001711,0.0003998,0.0006443,2.552e-05,3.645e-05,4.497e-05,5.345e-05,6.386e-05,7.379e-05,8.561e-05,9.882e-05,0.0001189,0.0001392,0.0001773,0.0002316,0.0002617,0.0003242,0.0005794,0.0008253,-41.9
30924,5.18e-07,6.26e-07,2.895e-07,5.236e-07,3.17e-07,-4.2e-06,0,3.455e-06,6.774e-06,1.029e-05,1.438e-05,1.966e-05,2.775e-05,4.171e-05,5.077e-05,7.749e-05,0.0001011,0.0001137,0.0001334,0.0003125,0.0005161,-1.02e-05,-5.66e-06,-1.3e-06,3.415e-06,8.903e-06,1.538e-05,2.269e-05,3.194e-05,4.474e-05,5.294e-05,8.229e-05,0.0001225,0.0001471,0.0001965,0.0004396,0.0006766,4.392e-05,5.815e-05,6.769e-05,7.682e-05,8.691e-05,9.696e-05,0.0001097,0.0001295,0.0001511,0.0001798,0.0002086,0.000281,0.0003207,0.0003756,0.0006636,0.0009465,-2.24e-06,2.945e-06,7.241e-06,1.132e-05,1.549e-05,1.999e-05,2.527e-05,3.217e-05,4.243e-05,5.115e-05,7.589e-05,0.0001113,0.0001311,0.0001678,0.0003921,0.0006432,2.416e-05,3.349e-05,4.127e-05,4.895e-05,5.786e-05,6.768e-05,7.844e-05,9.14e-05,0.0001128,0.0001283,0.000163,0.0002272,0.0002605,0.0003111,0.0005876,0.0008437,-41.9
31307,4.163e-07,4.9e-07,2.08e-07,3.96e-07,2.321e-07,-4.1e-06,0,3.351e-06,6.498e-06,9.706e-06,1.323e-05,1.75e-05,2.365e-05,3.474e-05,4.395e-05,6.323e-05,8.43e-05,9.528e-05,0.0001137,0.0002895,0.0004976,-1.06e-05,-6.33e-06,-2.24e-06,2.159e-06,7.211e-06,1.289e-05,1.957e-05,2.824e-05,4.034e-05,4.926e-05,6.963e-05,0.000117,0.0001414,0.0001895,0.0004308,0.0006685,4.321e-05,5.364e-05,6.488e-05,7.472e-05,8.55e-05,9.96e-05,0.0001142,0.0001258,0.0001594,0.0001781,0.000224,0.0002881,0.0003303,0.0003728,0.0006603,0.0009884,-2.65e-06,2.577e-06,6.957e-06,1.111e-05,1.535e-05,1.996e-05,2.537e-05,3.223e-05,4.208e-05,4.976e-05,7.523e-05,0.0001075,0.0001273,0.0001634,0.0003907,0.0006384,2.273e-05,3.38e-05,4.238e-05,4.984e-05,5.8e-05,6.784e-05,7.982e-05,9.472e-05,0.000114,0.0001291,0.0001656,0.0002382,0.0002628,0.0003223,0.0005785,0.0008507,-41.9
31346,4.842e-07,5.271e-07,2.295e-07,4.119e-07,2.56e-07,-4.22e-06,0,3.583e-06,7.08e-06,1.083e-05,1.526e-05,2.1e-05,2.899e-05,4.195e-05,5.282e-05,8.029e-05,0.0001073,0.0001209,0.0001409,0.0003094,0.0005141,-8.68e-06,-3.82e-06,7.117e-07,5.61e-06,1.123e-05,1.78e-05,2.552e-05,3.502e-05,4.747e-05,5.642e-05,7.869e-05,0.0001232,0.0001507,0.0002064,0.0004505,0.0006899,4.4e-05,5.405e-05,6.603e-05,7.727e-05,8.8e-05,0.0001002,0.0001119,0.0001309,0.0001539,0.0001787,0.0002338,0.0002559,0.0003093,0.0003873,0.0006508,0.0009718,-1e-07,5.307e-06,9.868e-06,1.424e-05,1.882e-05,2.387e-05,2.976e-05,3.735e-05,4.877e-05,5.834e-05,8.509e-05,0.0001245,0.0001467,0.0001873,0.0004245,0.000672,2.582e-05,3.597e-05,4.582e-05,5.389e-05,6.278e-05,7.285e-05,8.271e-05,9.769e-05,0.0001199,0.0001349,0.0001898,0.0002374,0.0002652,0.0003203,0.0005796,0.0008461,-41.9
31351,4.899e-07,5.419e-07,2.387e-07,4.232e-07,2.642e-07,-4.37e-06,0,3.657e-06,7.235e-06,1.11e-05,1.572e-05,2.179e-05,3.062e-05,4.373e-05,5.343e-05,7.917e-05,0.0001078,0.0001192,0.0001413,0.0003081,0.0005127,-7.28e-06,-2.45e-06,2.083e-06,6.889e-06,1.228e-05,1.85e-05,2.573e-05,3.49e-05,4.716e-05,5.584e-05,8.317e-05,0.0001208,0.0001465,0.0001965,0.0004456,0.0006748,4.577e-05,5.661e-05,6.721e-05,7.699e-05,8.724e-05,9.874e-05,0.0001145,0.0001319,0.0001586,0.0001777,0.0002399,0.0002856,0.0003211,0.0003779,0.0006693,0.0009487,1.446e-06,6.787e-06,1.123e-05,1.552e-05,1.998e-05,2.489e-05,3.061e-05,3.783e-05,4.859e-05,5.731e-05,8.317e-05,0.000123,0.0001433,0.0001836,0.0004172,0.0006725,2.716e-05,3.649e-05,4.466e-05,5.323e-05,6.156e-05,7.199e-05,8.33e-05,9.779e-05,0.0001162,0.0001307,0.0001727,0.0002347,0.0002641,0.0003216,0.0005817,0.0008655,-41.9
31398,4.993e-07,5.493e-07,2.467e-07,4.288e-07,2.628e-07,-4.37e-06,0,3.688e-06,7.264e-06,1.105e-05,1.549e-05,2.127e-05,2.991e-05,4.373e-05,5.449e-05,8.089e-05,0.0001089,0.0001221,0.0001431,0.000314,0.0005174,-7.93e-06,-2.96e-06,1.777e-06,6.978e-06,1.281e-05,1.919e-05,2.652e-05,3.576e-05,4.823e-05,5.688e-05,8.089e-05,0.0001255,0.0001562,0.0002037,0.0004498,0.0006857,4.47e-05,5.567e-05,6.665e-05,7.644e-05,8.898e-05,0.0001,0.0001117,0.0001319,0.0001537,0.0001734,0.000216,0.0002785,0.0003261,0.0003856,0.0006681,0.000967,8.085e-07,6.073e-06,1.056e-05,1.488e-05,1.94e-05,2.444e-05,3.043e-05,3.802e-05,4.896e-05,5.777e-05,8.649e-05,0.0001239,0.0001462,0.0001861,0.000426,0.0006642,2.812e-05,3.762e-05,4.558e-05,5.381e-05,6.274e-05,7.253e-05,8.313e-05,9.775e-05,0.0001171,0.000133,0.0001728,0.0002401,0.0002711,0.000322,0.0005769,0.0008322,-41.9
31520,4.373e-07,5.278e-07,2.36e-07,4.278e-07,2.579e-07,-4.16e-06,0,3.386e-06,6.579e-06,9.851e-06,1.343e-05,1.773e-05,2.354e-05,3.417e-05,4.337e-05,6.849e-05,8.929e-05,9.922e-05,0.0001162,0.0002847,0.0004924,-8.11e-06,-3.85e-06,3.932e-09,4.02e-06,8.462e-06,1.35e-05,1.951e-05,2.741e-05,3.771e-05,4.507e-05,7.009e-05,0.0001088,0.0001318,0.0001747,0.0004126,0.0006393,4.665e-05,5.623e-05,6.625e-05,7.56e-05,8.685e-05,9.733e-05,0.00011,0.0001338,0.0001538,0.0001718,0.0002276,0.000278,0.0003192,0.0003788,0.0006426,0.0009587,4.281e-07,5.626e-06,9.902e-06,1.386e-05,1.784e-05,2.205e-05,2.679e-05,3.27e-05,4.122e-05,4.81e-05,6.849e-05,0.0001021,0.0001205,0.0001563,0.0003671,0.0006064,2.572e-05,3.468e-05,4.247e-05,4.991e-05,5.799e-05,6.802e-05,7.942e-05,9.246e-05,0.000111,0.0001274,0.0001596,0.0002265,0.0002521,0.00031,0.0005621,0.0008184,-41.9
32492,4.803e-07,5.104e-07,2.162e-07,3.917e-07,2.476e-07,-4.18e-06,0,3.576e-06,7.101e-06,1.091e-05,1.543e-05,2.148e-05,3.054e-05,4.585e-05,5.628e-05,8.234e-05,0.0001119,0.0001237,0.0001435,0.0003139,0.0005236,-9.38e-06,-4.5e-06,2.773e-07,5.538e-06,1.161e-05,1.866e-05,2.713e-05,3.603e-05,4.857e-05,5.93e-05,8.554e-05,0.0001231,0.0001494,0.0002041,0.0004618,0.0007072,4.302e-05,5.786e-05,6.829e-05,7.847e-05,8.84e-05,0.0001007,0.0001148,0.0001359,0.0001659,0.0001809,0.0002335,0.0002894,0.0003212,0.0003746,0.0006684,0.0009823,-1.13e-06,4.375e-06,9.073e-06,1.36e-05,1.84e-05,2.379e-05,3.011e-05,3.809e-05,5.051e-05,6.082e-05,8.954e-05,0.0001286,0.0001533,0.0001951,0.0004438,0.0007056,2.74e-05,3.758e-05,4.594e-05,5.42e-05,6.377e-05,7.37e-05,8.593e-05,9.935e-05,0.0001205,0.000138,0.0001807,0.0002337,0.0002724,0.0003257,0.000594,0.0008676,-41.9
32596,4.802e-07,5.598e-07,2.493e-07,4.646e-07,2.746e-07,-4.16e-06,0,3.416e-06,6.68e-06,1.011e-05,1.406e-05,1.917e-05,2.693e-05,3.995e-05,4.91e-05,7.331e-05,9.788e-05,0.0001098,0.0001287,0.0003092,0.0005137,-1.05e-05,-5.89e-06,-1.45e-06,3.361e-06,8.737e-06,1.502e-05,2.301e-05,3.277e-05,4.556e-05,5.57e-05,8.691e-05,0.0001199,0.0001501,0.0001998,0.0004397,0.0006741,4.591e-05,5.632e-05,6.421e-05,7.732e-05,8.934e-05,9.964e-05,0.0001122,0.0001312,0.0001533,0.0001686,0.0002325,0.0002853,0.0003218,0.0003803,0.0006623,0.0009217,-2.94e-06,2.195e-06,6.487e-06,1.062e-05,1.492e-05,1.971e-05,2.536e-05,3.266e-05,4.307e-05,5.17e-05,7.971e-05,0.0001151,0.0001348,0.0001724,0.0003993,0.0006428,2.443e-05,3.412e-05,4.223e-05,5.028e-05,5.881e-05,6.878e-05,7.969e-05,9.464e-05,0.000114,0.0001269,0.0001621,0.0002356,0.0002664,0.0003232,0.0005965,0.000832,-41.9
32880,4.265e-07,4.968e-07,2.117e-07,4.035e-07,2.349e-07,-4.06e-06,0,3.389e-06,6.609e-06,9.905e-06,1.354e-05,1.798e-05,2.431e-05,3.554e-05,4.431e-05,6.732e-05,8.896e-05,9.899e-05,0.0001179,0.0002895,0.0004918,-8.65e-06,-4.18e-06,-1.29e-07,4.054e-06,8.876e-06,1.454e-05,2.126e-05,2.957e-05,4.095e-05,4.961e-05,7.852e-05,0.0001202,0.0001454,0.0001914,0.0004336,0.0006536,4.465e-05,5.496e-05,6.521e-05,7.622e-05,8.706e-05,9.83e-05,0.0001121,0.0001313,0.000154,0.0001709,0.0002385,0.0002775,0.0003177,0.0003842,0.0006618,0.0009321,3.332e-07,5.387e-06,9.627e-06,1.367e-05,1.781e-05,2.225e-05,2.734e-05,3.368e-05,4.29e-05,5.046e-05,7.372e-05,0.0001066,0.0001253,0.0001614,0.0003852,0.0006211,2.601e-05,3.554e-05,4.391e-05,5.188e-05,5.964e-05,6.872e-05,8.07e-05,9.574e-05,0.0001115,0.0001305,0.0001753,0.0002281,0.000262,0.0003217,0.0005859,0.0008379,-41.9
32882,5.055e-07,6.036e-07,2.752e-07,5.086e-07,3.043e-07,-4.18e-06,0,3.454e-06,6.78e-06,1.027e-05,1.426e-05,1.932e-05,2.701e-05,4.058e-05,5.04e-05,7.551e-05,9.739e-05,0.0001096,0.0001303,0.0003119,0.0005074,-1.06e-05,-6.01e-06,-1.66e-06,3.092e-06,8.737e-06,1.535e-05,2.286e-05,3.234e-05,4.566e-05,5.479e-05,7.711e-05,0.0001241,0.0001551,0.0001993,0.0004397,0.0006845,4.259e-05,5.56e-05,6.58e-05,7.633e-05,8.625e-05,9.775e-05,0.0001115,0.000127,0.0001515,0.0001744,0.0002075,0.0002763,0.0003241,0.0003876,0.0006785,0.0009565,-2.49e-06,2.625e-06,6.921e-06,1.098e-05,1.51e-05,1.955e-05,2.479e-05,3.158e-05,4.157e-05,5.003e-05,7.471e-05,0.0001145,0.0001332,0.0001695,0.0003921,0.0006327,2.339e-05,3.297e-05,4.099e-05,4.883e-05,5.763e-05,6.687e-05,7.752e-05,9.129e-05,0.0001119,0.0001297,0.0001683,0.0002304,0.0002667,0.0003161,0.0005833,0.0008496,-41.9
33400,4.9e-07,5.629e-07,2.434e-07,4.494e-07,2.687e-07,-4.13e-06,0,3.488e-06,6.872e-06,1.046e-05,1.463e-05,1.998e-05,2.809e-05,4.262e-05,5.436e-05,8.08e-05,0.0001067,0.000119,0.0001355,0.0003148,0.0005237,-1.07e-05,-6.22e-06,-1.97e-06,2.798e-06,8.705e-06,1.583e-05,2.394e-05,3.332e-05,4.575e-05,5.529e-05,8.24e-05,0.0001212,0.0001474,0.000195,0.0004467,0.0006955,4.357e-05,5.569e-05,6.567e-05,7.629e-05,8.602e-05,9.904e-05,0.0001124,0.0001301,0.0001582,0.0001716,0.0002168,0.0002861,0.0003216,0.0003782,0.0006854,0.0010044,-3.32e-06,1.914e-06,6.372e-06,1.066e-05,1.515e-05,2.018e-05,2.617e-05,3.39e-05,4.554e-05,5.551e-05,8.24e-05,0.0001227,0.0001439,0.0001838,0.0004212,0.0006858,2.428e-05,3.515e-05,4.431e-05,5.295e-05,6.191e-05,7.122e-05,8.259e-05,9.608e-05,0.0001181,0.0001351,0.0001768,0.0002396,0.0002684,0.0003253,0.000592,0.0008645,-41.9
33427,4.386e-07,5.325e-07,2.331e-07,4.482e-07,2.608e-07,-4.03e-06,0,3.274e-06,6.362e-06,9.534e-06,1.303e-05,1.728e-05,2.329e-05,3.473e-05,4.504e-05,6.69e-05,8.772e-05,9.728e-05,0.0001151,0.0003027,0.0005097,-1.14e-05,-7.18e-06,-3.16e-06,1.219e-06,6.351e-06,1.243e-05,1.964e-05,2.829e-05,4.062e-05,4.97e-05,7.17e-05,0.0001212,0.0001456,0.0001923,0.0004365,0.0006779,4.169e-05,5.339e-05,6.62e-05,7.617e-05,8.644e-05,9.63e-05,0.0001087,0.0001259,0.0001528,0.0001755,0.0002117,0.000288,0.0003234,0.0003893,0.0007108,0.0009946,-4.07e-06,1.082e-06,5.385e-06,9.441e-06,1.356e-05,1.802e-05,2.319e-05,2.968e-05,3.934e-05,4.783e-05,7.17e-05,0.0001068,0.0001271,0.0001614,0.000386,0.0006379,2.329e-05,3.262e-05,4.071e-05,4.883e-05,5.754e-05,6.711e-05,7.758e-05,9.36e-05,0.0001126,0.0001307,0.0001613,0.0002281,0.0002598,0.0003145,0.0005852,0.0008468,-41.9
33600,3.706e-07,3.715e-07,1.476e-07,2.772e-07,1.723e-07,-4.07e-06,0,3.394e-06,6.67e-06,1.01e-05,1.397e-05,1.871e-05,2.537e-05,3.71e-05,4.631e-05,6.913e-05,9.245e-05,0.0001043,0.0001235,0.0002955,0.0004937,-1.02e-05,-5.3e-06,-7.11e-07,4.083e-06,9.526e-06,1.596e-05,2.387e-05,3.292e-05,4.396e-05,5.231e-05,7.473e-05,0.000118,0.0001455,0.0002009,0.0004518,0.0007077,4.544e-05,5.619e-05,6.649e-05,7.667e-05,9.159e-05,0.0001054,0.0001196,0.0001334,0.0001624,0.0001928,0.0002147,0.0002736,0.0003095,0.0003894,0.0006643,0.0009782,-7.68e-07,4.889e-06,9.725e-06,1.44e-05,1.925e-05,2.467e-05,3.086e-05,3.859e-05,4.98e-05,5.91e-05,8.273e-05,0.0001223,0.000145,0.0001863,0.0004303,0.0006843,2.802e-05,3.765e-05,4.701e-05,5.603e-05,6.542e-05,7.552e-05,8.8e-05,0.0001033,0.0001229,0.0001414,0.0001835,0.0002343,0.0002695,0.0003195,0.000592,0.0008607,-41.9
33974,4.073e-07,4.154e-07,1.656e-07,2.966e-07,1.848e-07,-4.3e-06,0,3.581e-06,7.021e-06,1.064e-05,1.481e-05,2.015e-05,2.794e-05,4.085e-05,5.013e-05,7.255e-05,9.853e-05,0.0001104,0.0001309,0.0002894,0.0004937,-6.63e-06,-2.1e-06,2.048e-06,6.451e-06,1.139e-05,1.698e-05,2.354e-05,3.154e-05,4.31e-05,5.125e-05,7.415e-05,0.0001074,0.00013,0.0001836,0.0004339,0.0006755,4.302e-05,5.636e-05,6.775e-05,7.863e-05,8.848e-05,9.95e-05,0.0001145,0.000135,0.0001601,0.0001782,0.0002061,0.000272,0.0003164,0.0003708,0.00066,0.0009214,2.176e-06,7.902e-06,1.277e-05,1.742e-05,2.215e-05,2.722e-05,3.307e-05,4.053e-05,5.152e-05,6.046e-05,8.855e-05,0.0001286,0.0001477,0.0001872,0.0004309,0.0006915,3.066e-05,4.036e-05,4.852e-05,5.731e-05,6.572e-05,7.559e-05,8.754e-05,0.0001017,0.0001241,0.0001391,0.0001717,0.0002296,0.0002699,0.0003221,0.0005779,0.0008345,-41.9
