Row,PAr10,PAr20,PAr30,PAr40,PAr50,PAr60,PAr70,PAr80,PAr90,PAr95,PAr100,PAf95,PAf90,PAf80,PAf40,PAf20,PBr10,PBr20,PBr30,PBr40,PBr50,PBr60,PBr70,PBr80,PBr90,PBr95,PBr100,PBf95,PBf90,PBf80,PBf40,PBf20,PCr10,PCr20,PCr30,PCr40,PCr50,PCr60,PCr70,PCr80,PCr90,PCr95,PCr100,PCf95,PCf90,PCf80,PCf40,PCf20,PDr10,PDr20,PDr30,PDr40,PDr50,PDr60,PDr70,PDr80,PDr90,PDr95,PDr100,PDf95,PDf90,PDf80,PDf40,PDf20,PFr10,PFr20,PFr30,PFr40,PFr50,PFr60,PFr70,PFr80,PFr90,PFr95,PFr100,PFf95,PFf90,PFf80,PFf40,PFf20,y
10212,-9.58e-06,0,7.499e-06,1.542e-05,2.374e-05,3.337e-05,4.511e-05,5.739e-05,7.507e-05,9.398e-05,0.000141,0.0001818,0.0002155,0.0002551,0.0004809,0.0007082,-1.35e-05,-5.85e-06,8.193e-07,8.221e-06,1.662e-05,2.625e-05,3.62e-05,4.976e-05,6.656e-05,7.882e-05,0.000121,0.0001771,0.0002011,0.0002529,0.0004712,0.0006754,-2.18e-05,-1.55e-05,-1.03e-05,-5.32e-06,-6.52e-08,6.025e-06,1.552e-05,3.398e-05,5.325e-05,6.413e-05,7.942e-05,0.0001589,0.0001896,0.0002368,0.0004871,0.0006984,-1.75e-05,-1.16e-05,-6.94e-06,-2.67e-06,1.524e-06,5.907e-06,1.076e-05,1.646e-05,2.375e-05,2.89e-05,4.182e-05,5.949e-05,0.0001305,0.000163,0.0004022,0.0006092,-3.46e-05,-3e-05,-2.65e-05,-2.33e-05,-2.03e-05,-1.73e-05,-1.42e-05,-1.07e-05,-6.24e-06,-2.96e-06,5.826e-06,1.588e-05,2.096e-05,2.956e-05,0.0001001,0.0002579,0.0
8834,-6.73e-06,0,5.616e-06,1.096e-05,1.642e-05,2.221e-05,2.854e-05,3.748e-05,5.255e-05,6.518e-05,0.0001021,0.0001411,0.0001681,0.0002204,0.0004426,0.0006535,-6.69e-06,1.581e-06,8.22e-06,1.49e-05,2.205e-05,2.945e-05,3.949e-05,5.19e-05,7.007e-05,8.475e-05,0.0001237,0.0001927,0.0002189,0.000286,0.0005483,0.0007856,2.036e-05,3.167e-05,4.296e-05,5.586e-05,7.02e-05,8.242e-05,0.0001008,0.0001116,0.0001384,0.0001611,0.0002397,0.0002777,0.0003064,0.0003794,0.0006645,0.000905,-2.73e-05,-2.28e-05,-1.88e-05,-1.47e-05,-1.02e-05,-4.94e-06,1.525e-06,1.021e-05,2.344e-05,3.431e-05,7.259e-05,0.0001171,0.0001435,0.0001884,0.0004492,0.0007117,-1.49e-05,-8.16e-06,-1.82e-06,4.785e-06,1.174e-05,1.98e-05,3.026e-05,4.328e-05,6.291e-05,7.927e-05,0.0001093,0.0001898,0.0002265,0.0002905,0.0005541,0.0008235,-24.077
69059,-4.59e-06,0,4.169e-06,8.627e-06,1.379e-05,2.016e-05,2.826e-05,3.909e-05,5.414e-05,6.512e-05,9.199e-05,0.0001273,0.0001431,0.0001672,0.0003345,0.0005281,-6.89e-06,-1.69e-06,3.852e-06,9.759e-06,1.632e-05,2.372e-05,3.125e-05,4.03e-05,5.28e-05,6.128e-05,8.479e-05,0.0001261,0.0001459,0.0001906,0.0004704,0.0007276,4.621e-05,5.998e-05,6.874e-05,7.867e-05,9.025e-05,0.0001005,0.0001156,0.0001345,0.0001561,0.0001715,0.0002255,0.0002778,0.0003272,0.0003834,0.0006562,0.0009391,1.405e-06,7.777e-06,1.313e-05,1.828e-05,2.354e-05,2.946e-05,3.657e-05,4.556e-05,5.868e-05,6.983e-05,0.0001007,0.0001504,0.0001785,0.000226,0.0005007,0.0007788,2.756e-05,3.769e-05,4.638e-05,5.475e-05,6.355e-05,7.359e-05,8.45e-05,9.866e-05,0.0001197,0.0001371,0.0001735,0.0002335,0.0002619,0.0003183,0.000577,0.0008388,-41.01
204755,-9.15e-06,0,7.312e-06,1.514e-05,2.341e-05,3.251e-05,4.339e-05,5.762e-05,7.519e-05,8.826e-05,0.0001243,0.0001823,0.0002071,0.0002593,0.0004849,0.0007062,-8.41e-06,-7.73e-07,6.481e-06,1.414e-05,2.303e-05,3.275e-05,4.269e-05,5.512e-05,7.262e-05,8.813e-05,0.0001371,0.0001823,0.0002085,0.0002592,0.0004894,0.0006894,-2.31e-05,-1.64e-05,-1.12e-05,-6.37e-06,-1.11e-06,5.557e-06,1.554e-05,3.427e-05,5.167e-05,6.175e-05,0.0001123,0.0001558,0.0001877,0.000253,0.0004807,0.0006982,-1.2e-05,-5.88e-06,-1.11e-06,3.166e-06,7.335e-06,1.157e-05,1.606e-05,2.111e-05,2.757e-05,3.205e-05,4.275e-05,5.616e-05,6.336e-05,0.0001494,0.00039,0.0005897,-3.49e-05,-3.06e-05,-2.73e-05,-2.44e-05,-2.16e-05,-1.88e-05,-1.59e-05,-1.25e-05,-8.12e-06,-4.83e-06,4.358e-06,1.636e-05,2.26e-05,3.43e-05,0.0001159,0.0002823,0.0
103354,-6.98e-06,0,5.8e-06,1.164e-05,1.781e-05,2.41e-05,3.114e-05,4.202e-05,5.47e-05,6.64e-05,0.0001007,0.0001554,0.0001814,0.0002348,0.000467,0.0006979,-4.49e-06,3.551e-06,1.041e-05,1.746e-05,2.504e-05,3.318e-05,4.339e-05,5.576e-05,7.499e-05,9.011e-05,0.0001431,0.0001947,0.0002472,0.0003058,0.0006013,0.0008646,1.737e-05,3.671e-05,4.551e-05,6.042e-05,7.585e-05,9.2e-05,0.0001017,0.0001163,0.0001567,0.0001722,0.0002247,0.0002886,0.000318,0.0003907,0.0006668,0.000921,-2.66e-05,-2.19e-05,-1.77e-05,-1.35e-05,-8.95e-06,-3.69e-06,2.694e-06,1.083e-05,2.238e-05,3.355e-05,6.872e-05,0.0001077,0.0001341,0.0001809,0.000455,0.0007464,-1.96e-05,-1.36e-05,-8.44e-06,-3.24e-06,2.273e-06,8.465e-06,1.611e-05,2.669e-05,4.082e-05,5.599e-05,9.512e-05,0.00016,0.0001922,0.0002492,0.0005421,0.0008279,-19.7
39594,-8e-06,0,6.704e-06,1.3e-05,1.937e-05,2.668e-05,3.557e-05,4.542e-05,6.095e-05,7.893e-05,0.0001051,0.0001631,0.0001927,0.0002445,0.0004677,0.000689,-9.45e-06,-1.34e-06,5.649e-06,1.214e-05,1.898e-05,2.663e-05,3.541e-05,4.694e-05,6.686e-05,8.261e-05,0.0001251,0.0001745,0.000201,0.0002531,0.0004769,0.0007013,-1e-05,2.899e-06,1.305e-05,2.131e-05,2.971e-05,3.814e-05,4.712e-05,6.95e-05,9.083e-05,0.0001079,0.0001395,0.000207,0.000237,0.0002959,0.0005359,0.0007623,-2.08e-05,-1.59e-05,-1.21e-05,-8.82e-06,-5.66e-06,-2.5e-06,8.276e-07,4.571e-06,9.333e-06,1.274e-05,2.195e-05,3.262e-05,3.863e-05,5.191e-05,0.0002628,0.0004593,-3.33e-05,-2.96e-05,-2.66e-05,-2.39e-05,-2.12e-05,-1.84e-05,-1.54e-05,-1.17e-05,-6.87e-06,-3.12e-06,7.553e-06,2.421e-05,3.728e-05,6.444e-05,0.000182,0.000369,-9.988
31860,-9.26e-06,0,7.846e-06,1.533e-05,2.323e-05,3.151e-05,4.134e-05,5.28e-05,6.746e-05,7.981e-05,0.0001231,0.0001774,0.0002069,0.0002573,0.0004817,0.000708,-2.2e-05,-1.6e-05,-1.06e-05,-4.82e-06,2.001e-06,1.26e-05,2.761e-05,4.476e-05,5.809e-05,7e-05,0.0001263,0.0001792,0.0002058,0.0002556,0.0004886,0.0006977,-2.08e-05,-1.56e-05,-1.03e-05,-4.48e-06,2.668e-06,1.24e-05,2.573e-05,4.268e-05,6.048e-05,7.017e-05,0.0001391,0.0001811,0.0002186,0.0002669,0.0005138,0.0007416,-2.02e-05,-1.45e-05,-1e-05,-6.03e-06,-2.25e-06,1.484e-06,5.355e-06,9.617e-06,1.49e-05,1.861e-05,2.797e-05,3.825e-05,4.371e-05,5.503e-05,0.0003129,0.0005319,-3.46e-05,-3.08e-05,-2.78e-05,-2.51e-05,-2.24e-05,-1.96e-05,-1.67e-05,-1.32e-05,-8.43e-06,-4.76e-06,6.378e-06,2.402e-05,3.542e-05,6.13e-05,0.000159,0.0003437,-3.969
119873,-7.84e-06,0,6.457e-06,1.267e-05,1.939e-05,2.684e-05,3.565e-05,4.712e-05,6.444e-05,7.823e-05,0.0001068,0.0001669,0.0001947,0.0002461,0.0004628,0.0006646,-8.71e-06,-1.93e-07,6.699e-06,1.398e-05,2.158e-05,2.987e-05,3.997e-05,5.257e-05,7.352e-05,8.665e-05,0.0001308,0.0001855,0.0002179,0.0002657,0.0004873,0.0006859,-1.13e-05,-8.64e-07,7.245e-06,1.531e-05,2.602e-05,3.492e-05,4.709e-05,6.231e-05,9.03e-05,0.0001084,0.0001532,0.0002038,0.0002381,0.0002911,0.0005296,0.0007709,-2.22e-05,-1.77e-05,-1.42e-05,-1.1e-05,-7.96e-06,-4.83e-06,-1.44e-06,2.531e-06,7.865e-06,1.194e-05,2.36e-05,5.296e-05,8.674e-05,0.0001255,0.0003443,0.0005533,-3.45e-05,-3.08e-05,-2.79e-05,-2.52e-05,-2.25e-05,-1.97e-05,-1.66e-05,-1.29e-05,-7.81e-06,-3.81e-06,8.4e-06,3.636e-05,5.651e-05,8.316e-05,0.0002149,0.0004156,-9.988
112996,-6.85e-06,0,5.809e-06,1.162e-05,1.75e-05,2.413e-05,3.207e-05,4.235e-05,5.701e-05,6.809e-05,0.0001038,0.0001452,0.0001762,0.000227,0.000468,0.0007074,-7.19e-06,1.326e-06,8.3e-06,1.534e-05,2.282e-05,3.095e-05,4.075e-05,5.348e-05,7.308e-05,8.723e-05,0.0001214,0.0001971,0.0002299,0.0002902,0.0005856,0.0008716,7.708e-06,2.483e-05,3.562e-05,4.581e-05,5.882e-05,7.22e-05,8.695e-05,0.0001054,0.000134,0.0001531,0.000219,0.0002774,0.0003041,0.0003742,0.0006942,0.001015,-3.36e-05,-2.9e-05,-2.52e-05,-2.15e-05,-1.76e-05,-1.32e-05,-7.74e-06,-3.82e-07,1.071e-05,2.003e-05,5.267e-05,9.237e-05,0.0001157,0.0001588,0.0004073,0.000688,-2.73e-05,-2.17e-05,-1.68e-05,-1.21e-05,-7.21e-06,-1.64e-06,4.942e-06,1.409e-05,2.867e-05,4.122e-05,9.027e-05,0.0001359,0.0001726,0.000232,0.0005176,0.0008201,-21.034
71541,-8.91e-06,0,7.892e-06,1.524e-05,2.261e-05,3.172e-05,4.194e-05,5.498e-05,7.428e-05,8.504e-05,0.000111,0.0001734,0.0001995,0.0002527,0.0004538,0.0006772,-1.49e-05,-6.66e-06,1.22e-06,9.175e-06,1.717e-05,2.731e-05,3.762e-05,4.971e-05,6.737e-05,8.367e-05,0.000123,0.0001724,0.0001986,0.0002493,0.0004607,0.0006756,-2.34e-05,-1.68e-05,-1.15e-05,-6.4e-06,-6.97e-07,7.099e-06,2.038e-05,3.616e-05,5.39e-05,6.312e-05,0.0001134,0.0001708,0.0002005,0.0002536,0.0004938,0.0007104,-1.84e-05,-1.25e-05,-7.78e-06,-3.43e-06,7.354e-07,4.957e-06,9.451e-06,1.45e-05,2.076e-05,2.509e-05,3.586e-05,4.721e-05,5.315e-05,6.668e-05,0.0003488,0.0005641,-3.59e-05,-3.18e-05,-2.86e-05,-2.57e-05,-2.3e-05,-2.02e-05,-1.73e-05,-1.39e-05,-9.54e-06,-6.18e-06,3.862e-06,1.605e-05,2.265e-05,3.575e-05,0.0001175,0.0002822,0.0
123458,-7.09e-06,0,6.04e-06,1.219e-05,1.826e-05,2.506e-05,3.316e-05,4.356e-05,5.99e-05,7.032e-05,0.0001066,0.0001519,0.000182,0.0002316,0.0004763,0.0007012,-6.65e-06,3.192e-06,1.092e-05,1.833e-05,2.608e-05,3.454e-05,4.531e-05,5.825e-05,7.674e-05,9.39e-05,0.000149,0.0002094,0.0002434,0.0003104,0.0006137,0.0008786,1.204e-05,2.875e-05,4.416e-05,5.445e-05,6.779e-05,8.181e-05,9.982e-05,0.0001202,0.000154,0.0002246,0.0002386,0.0002479,0.000321,0.0003791,0.0006964,0.0009849,-2.73e-05,-2.22e-05,-1.78e-05,-1.35e-05,-8.92e-06,-3.68e-06,2.93e-06,1.214e-05,2.587e-05,3.715e-05,6.903e-05,0.0001179,0.0001475,0.0001983,0.000487,0.0007906,-2.28e-05,-1.71e-05,-1.21e-05,-7.25e-06,-1.95e-06,4.025e-06,1.119e-05,2.107e-05,3.664e-05,5.012e-05,8.983e-05,0.0001513,0.0001882,0.0002511,0.0005452,0.0008472,-19.7
3415,-9.16e-06,0,7.466e-06,1.48e-05,2.229e-05,3.073e-05,4.081e-05,5.369e-05,6.949e-05,8.093e-05,0.0001253,0.0001781,0.0002108,0.0002511,0.0004769,0.0007023,-2.12e-05,-1.6e-05,-1.16e-05,-7.03e-06,-1.62e-06,6.78e-06,3.515e-05,5.056e-05,6.737e-05,7.987e-05,0.0001213,0.0001702,0.0001934,0.0002452,0.0004682,0.0006917,-2.02e-05,-1.49e-05,-1.01e-05,-4.92e-06,1.643e-06,1.416e-05,3.688e-05,4.802e-05,6.084e-05,7.842e-05,0.0001421,0.0001824,0.0002198,0.0002635,0.0004945,0.0007189,-2.01e-05,-1.46e-05,-1.03e-05,-6.54e-06,-2.88e-06,7.717e-07,4.581e-06,8.793e-06,1.4e-05,1.758e-05,2.614e-05,3.585e-05,4.052e-05,4.876e-05,0.0003125,0.0005149,-3.39e-05,-3.01e-05,-2.71e-05,-2.44e-05,-2.17e-05,-1.9e-05,-1.6e-05,-1.26e-05,-8.11e-06,-4.75e-06,4.541e-06,1.621e-05,2.411e-05,3.884e-05,0.0001178,0.0002847,-3.969
59552,-6.81e-06,0,5.654e-06,1.106e-05,1.692e-05,2.34e-05,3.088e-05,3.958e-05,5.346e-05,6.501e-05,0.0001009,0.0001523,0.0001801,0.0002272,0.000458,0.0007075,-6.43e-06,2.043e-06,9.029e-06,1.64e-05,2.404e-05,3.257e-05,4.339e-05,5.612e-05,7.513e-05,9.49e-05,0.0001409,0.0002045,0.0002298,0.0002929,0.0005894,0.0009026,1.011e-05,2.468e-05,3.577e-05,4.786e-05,6.34e-05,7.471e-05,9.323e-05,0.0001114,0.0001414,0.0001734,0.0001977,0.0002661,0.0002974,0.0003692,0.0006969,0.0010387,-3.28e-05,-2.8e-05,-2.38e-05,-1.96e-05,-1.5e-05,-9.72e-06,-2.97e-06,6.142e-06,1.961e-05,3.082e-05,7.21e-05,0.0001158,0.0001397,0.0001904,0.000468,0.0007822,-2.46e-05,-1.86e-05,-1.34e-05,-8.1e-06,-2.27e-06,4.28e-06,1.253e-05,2.276e-05,3.924e-05,5.53e-05,0.0001017,0.0001628,0.0001985,0.0002588,0.0005494,0.0008527,-21.034
61102,-4.51e-06,0,3.395e-06,6.496e-06,9.615e-06,1.301e-05,1.706e-05,2.259e-05,3.258e-05,4.495e-05,6.64e-05,9.041e-05,0.0001019,0.0001207,0.0002819,0.0004781,-1.71e-05,-1.25e-05,-8.09e-06,-2.93e-06,3.323e-06,1.013e-05,1.783e-05,2.73e-05,4.012e-05,4.901e-05,7.44e-05,0.0001159,0.0001397,0.0002065,0.0004643,0.0007046,3.612e-05,4.803e-05,5.823e-05,6.932e-05,8.021e-05,9.602e-05,0.0001099,0.0001281,0.0001489,0.0001867,0.0002,0.0002584,0.0003026,0.000371,0.0006358,0.0009066,-1.48e-05,-9.02e-06,-4.02e-06,7.701e-07,5.802e-06,1.158e-05,1.848e-05,2.71e-05,4.011e-05,5.027e-05,8.08e-05,0.0001267,0.0001509,0.0001926,0.0004363,0.0006848,1.338e-05,2.341e-05,3.275e-05,4.222e-05,5.173e-05,6.242e-05,7.329e-05,8.682e-05,0.0001086,0.0001215,0.0001632,0.0002302,0.000256,0.0003158,0.0005775,0.0008334,-39.4
